fang_out,露齿笑
fanny_pack,腰包
fantasy,奇幻风格
fashion,时尚元素
fat,丰腴体态
fat_man,肥胖男性
fat_mons,肥屄
father_and_daughter,父与女
father_and_son,父与子
faucet,龙头道具
faulds,裙甲（盔甲部件）
faux_figurine,仿手办画风
faux_traditional_media,仿传统媒介效果
feather_boa,羽饰披肩
feathered_wings,羽毛翅膀细节
feathers,羽毛元素
feather-trimmed_sleeves,羽饰袖口
fedora,软呢礼帽
feeding,喂食动作
feet,足部全景
feet_out_of_frame,足部出画
feet_up,翘足姿态
fellatio_gesture,模拟口交手势
female_orgasm,女性高潮
female_pervert,痴女
female_pov,女性主观视角
femdom,女王攻属性
fence,篱笆场景
ferret,雪貂
ferris_wheel,摩天轮场景
festival,祭典氛围
fff_threesome,百合三人行
ffm_threesome,两女一男3P
fictional_persona,原创人物
field,原野场景
fiery_wings,烈焰之翼
fighter_jet,战斗机
fighting,近身打斗动作
fighting_stance,格斗架势
figure,手办模型
film_grain,胶片颗粒质感
fine_fabric_emphasis,织物细节刻画
finger_biting,咬手指
finger_in_another's_mouth,指探他口
finger_in_mouth,手指伸进嘴里
finger_on_trigger,扣扳机手势
finger_sucking,吮指动作
finger_to_mouth,指抵唇边
fingering,指交动作
fingering_through_clothes,隔衣爱抚
fingernails,指甲细节
fingers,手指
fingers_together,手指并拢
fins,鳍状装饰
fire,火焰元素
fireflies,萤火虫群
fireplace,壁炉场景
fireworks,烟花特效
firing,射击动作
fish,鱼类元素
fish_girl,鱼人少女
fish_hair_ornament,鱼形发饰
fish_print,鱼纹印花
fisheye,鱼眼镜头
fishing,垂钓场景
fishing_rod,钓竿
fishnet_legwear,渔网袜
fishnets,鱼网装束
flaccid,疲软状态
flag,旗帜元素
flag_print,旗帜纹样
flail,梿枷
flame,火焰
flame_print,火焰纹印花
flaming_eye,炎瞳
flapping,拍打动作
flashback,闪回画面
flashing,走光场景
flashlight,手电筒
flask,锥形瓶
flat_ass,扁平臀部
flat_cap,鸭舌帽
flat_chest,贫乳特征
flat_chest_grab,抓捏贫乳
flat_color,平涂上色
flats,纯色平面背景
fleeing,逃逸姿态
fleur_de_lapin_uniform,点兔女仆装（请问您今天要来点兔子吗）
flexible,柔韧体态
flexing,肌肉展示
flip_phone,翻盖手机
flip-flops,人字拖
flipped_hair,外翻发型
floating,悬浮状态
floating_hair,飞扬发丝
floating_island,浮空岛
floating_object,浮游物
flock,群集效果
floor,地板材质
floppy_ears,垂软兽耳
floral_background,花卉背景
floral_print,碎花图案
flower,花卉元素
flower_(symbol),花卉符号
flower_bracelet,花饰手链
flower_earrings,花卉耳钉
flower_field,花海场景
flower_knot,花结
flower_necklace,花项链
fluffy,绒毛质感
flustered,羞窘神态
flute,长笛
flying,飞行状态
flying_kick,飞踢动作
flying_sweatdrops,汗珠飞溅
foam,泡沫特效
fog,雾霭效果
folded,折叠双腿露阴
folded_ponytail,盘卷马尾
folding_chair,折叠椅
folding_fan,折纸扇道具
food,食物元素
food_in_mouth,口含食物
food_on_body,体表食物
food_on_face,面沾食物
food_print,食物印花
food_stand,小吃摊
foot_out_of_frame,单足出画
footprints,足迹
forced_orgasm,强制高潮
forehead,额部特写
forehead_jewel,额饰宝石
forehead_kiss,亲吻额头
forehead_mark,额间印记
forehead_protector,护额（火影忍者）
forehead-to-forehead,额抵额
foreshortening,透视缩短
foreskin,包皮细节
fork,餐叉
formal,正装风格
fountain,喷泉场景
four-leaf_clover,四叶草
fourth_wall,第四面墙
fox,狐狸元素
fox_girl,狐娘
fox_mask,狐面
fox_shadow_puppet,手影狐形
fox_tail,狐尾
framed_breasts,乳沟框显
freckles,雀斑皮肤
freediving,自由潜水
french_braid,法式发辫
french_flag,法国国旗元素
french_fries,薯条
french_kiss,舌吻
french_text,法语文本
fried_egg,煎蛋
friends,友人共演
frilled_apron,花边围裙
frilled_bikini,花边比基尼
frilled_bow,花边蝴蝶结
frilled_bra,花边胸罩
frilled_capelet,花边短披风
frilled_choker,花边项圈
frilled_collar,花边衣领
frilled_dress,花边连衣裙
frilled_gloves,花边手套
frilled_hairband,花边发带
frilled_kimono,花边和服
frilled_legwear,花边的裤袜
frilled_panties,花边内裤
frilled_ribbon,花边缎带
frilled_shirt,花边衬衫
frilled_shirt_collar,花边衬衫领
frilled_skirt,花边短裙
frilled_sleeves,花边袖
frilled_swimsuit,花边泳衣
frills,花边元素
fringe_trim,流苏饰边
frog,青蛙元素
frog_girl,蛙娘
frog_hair_ornament,青蛙发夹
from_above,俯拍视角
from_behind,背后视角
from_below,仰拍视角
from_outside,室外视角
from_side,侧拍视角
front_ponytail,前扎马尾
front_zipper_swimsuit,前拉链泳衣
front-print_panties,正面印花内裤
front-tie_bikini,从正面打结的比基尼
front-tie_top,前结上衣
frottage,摩擦快感
frozen,冰冻状态
fruit,水果元素
frying_pan,煎锅
fucked_silly,失神高潮
full_armor,全副铠甲
full_body,全身像
full_nelson,双腿折叠背锁
full-face_blush,满脸通红
full-length_zipper,通长拉链
full-package_futanari,完全双性扶她
fume,气得冒烟(含一定漫画元素)
fundoshi,兜裆布
fur,毛皮
fur_boots,毛皮靴
fur_coat,毛皮大衣
fur_collar,毛皮领
fur_hat,毛皮帽
fur_trim,毛皮镶边
furisode,振袖和服
furry,兽人角色
fur-trimmed_boots,毛皮饰靴
fur-trimmed_cape,毛皮镶边披风
fur-trimmed_capelet,毛皮短披肩
fur-trimmed_coat,毛皮饰边大衣
fur-trimmed_dress,毛皮饰边连衣裙
fur-trimmed_gloves,毛皮手套
fur-trimmed_hood,毛皮风帽
fur-trimmed_jacket,毛皮饰边夹克
fur-trimmed_legwear,毛皮腿饰
fur-trimmed_skirt,毛皮短裙
fur-trimmed_sleeves,毛皮袖饰
fusion,融合形态
futa_with_female,扶她与女性
futa_with_futa,扶她与扶她
futa_with_male,扶她与男性
futanari,扶她角色
futasub,扶她受方
futon,日式被褥
fuuin_no_tsue,封印之杖（魔卡少女樱）
gagged,被塞口
gakuran,日本男生立领制服
game_console,游戏主机
game_controller,游戏手柄
gamepad,手柄式操控器
gameplay_mechanics,游戏机制元素
ganguro,黑皮辣妹
gap_(touhou),隙间（东方Project）
gaping,张开阴部/肛门
garden,花园
garreg_mach_monastery_uniform,加尔格·马可修道院制服（《火焰之纹章》）
garrison_cap,船形军帽
garter_belt,吊袜腰带
garter_straps,吊袜带
garters,吊带袜的袜带
gas_mask,全面罩防毒装备
gate,门
gathers,衣褶
gatling_gun,加特林机枪
gauntlets,金属护手
gears,齿轮
gem,宝石
gem_uniform_(houseki_no_kuni),宝石之国制服
gen_1_pokemon,第1代口袋妖怪
gen_2_pokemon,第2代口袋妖怪
gen_3_pokemon,第3代口袋妖怪
gen_4_pokemon,第4代口袋妖怪
gen_5_pokemon,第5代口袋妖怪
gen_6_pokemon,第6代口袋妖怪
gen_7_pokemon,第7代口袋妖怪
gen_8_pokemon,第8代口袋妖怪
genderswap,性别转换
genderswap_(ftm),男体化
genderswap_(mtf),女体化
german_clothes,德式服装
german_flag,德国国旗
german_flag_bikini,德国国旗比基尼
german_text,德文
germany,德国
geta,木屐
ghost,幽灵
ghost_tail,灵体尾巴
giant,巨人
gift,礼物
gift_bag,礼品袋
gift_box,礼物盒
gigantic_breasts,超巨型乳房
girl_sandwich,双女夹击体位
giving,给予
giving_up_the_ghost,灵魂出窍
glaive,长柄刀
glaring,怒视
glass,玻璃
glasses,眼镜
glint,眼神闪光
globe,地球仪
glomp,冲击飞扑拥抱
gloom_(expression),忧郁表情
gloves_removed,脱下手套
glowing,发光特效
glowing_eye,单眼发光
glowing_eyes,双眼发光
glowing_weapon,发光武器
glowstick,打Call棒
goatee,山羊胡须
goblin,哥布林
goddess,女神
goggles_around_neck,颈挂护目镜
goggles_on_head,头顶护目镜
goggles_on_headwear,帽饰护目镜
gold,金色
gold_armor,黄金铠甲
gold_chain,金链
gold_trim,金边装饰
goldfish,金鱼
golf_club,高尔夫球杆
good_end,圆满结局
gorget,护颈甲
gourd,葫芦
gown,长礼服
grabbing,抓握动作
grabbing_another's_ass,抓臀
grabbing_another's_hair,扯发
grabbing_from_behind,背后抓胸
grabbing_own_ass,自抓臀部
gradient,(身体或肢体)倾斜
gradient_hair,渐变色发型
gradient_sky,渐变色天空
graffiti,涂鸦艺术
grapes,葡萄
graphite_(medium),石墨绘画
grass,草地
grave,墓碑
graveyard,墓地场景
greaves,护腿胫甲
green_background,绿色背景
green_bikini,绿色比基尼
green_bodysuit,绿色连体衣
green_bow,绿色蝴蝶结
green_bra,绿色胸罩
green_cape,绿色披风
green_choker,绿色颈饰
green_coat,绿色外套
green_dress,绿色连衣裙
green_footwear,绿色鞋类
green_gloves,绿色手套
green_hairband,绿发带
green_hakama,绿色袴
green_headwear,绿色头饰
green_jacket,绿色夹克
green_kimono,绿色和服
green_legwear,绿色的裤袜
green_leotard,绿色紧身连体衣
green_nails,绿色指甲
green_neckwear,绿色的领结
green_panties,绿色内裤
green_pants,绿色长裤
green_ribbon,绿色缎带
green_sailor_collar,绿色水手领
green_scarf,绿色长围巾
green_shirt,绿色衬衫
green_shorts,绿色短裤
green_skin,绿色皮肤
green_skirt,绿色短裙
green_sweater,绿色毛衣
green_swimsuit,绿色的泳衣
green_tea,绿茶
green_theme,绿色主题
green_vest,绿色马甲
green_wings,绿色翅膀
green-framed_eyewear,绿框眼镜
grenade,手雷
grenade_launcher,榴弹发射器
grey_background,灰色背景
grey_bikini,灰色比基尼
grey_bow,灰色蝴蝶结
grey_cardigan,灰色开衫
grey_coat,灰色大衣
grey_dress,灰色连衣裙
grey_eyes,灰色瞳孔
grey_footwear,灰色鞋履
grey_gloves,灰色手套
grey_headwear,灰色头饰
grey_hoodie,灰色连帽卫衣
grey_jacket,灰色夹克
grey_legwear,灰色的裤袜
grey_neckwear,灰色的领结
grey_panties,灰色内裤
grey_pants,灰色长裤
grey_ribbon,灰色缎带
grey_sailor_collar,灰色水手领
grey_shirt,灰色衬衣
grey_shorts,灰色短裤
grey_skin,灰色皮肤
grey_skirt,灰色短裙
grey_sleeves,灰色袖口
grey_sweater,灰色毛衣
grey_theme,灰色主题
grey_vest,灰色马甲
greyscale,黑白画面
grill,烤架（场景元素）
grimace,痛苦扭曲表情
grimoire,魔导书
grimoire_of_alice,爱丽丝魔导书（东方Project）
grinding,素股
groceries,食材杂货
grocery_bag,超市购物袋
groin,胯部
groin_tendon,腹股沟肌腱
groping,猥亵动作
ground_vehicle,地面载具
group_hug,多人拥抱
group_name,团体名称（文字标签）
group_sex,群交
g-string,高腰细绳丁字裤
guided_breast_grab,引导揉胸
guided_penetration,引导插入
guitar_case,吉他盒
gunblade,枪刃
gusset,三角布
gyaru,辣妹风格
gym_leader,体操队队长
gym_shirt,健身运动背心
gym_shorts,运动短裤
gym_storeroom,体育器材室
h&k_hk416,HK416突击步枪
habit,修士袍/修女服
hachimaki,缠头布
hadanugi_dousa,袒露上身动作
hagoita,日式毽子板
hagoromo,天女羽衣
hair_beads,串珠发饰
hair_behind_ear,耳后发丝
hair_bell,发间铃铛
hair_between_eyes,目间垂发
hair_bobbles,发绳装饰
hair_bow,蝴蝶结发饰
hair_brush,梳子（手持道具）
hair_brushing,梳头
hair_bun,丸子头/发髻
hair_censor,发丝遮挡乳头
hair_cubes,捆发珠
hair_down,披发状态
hair_flaps,飘动发尾
hair_flip,撩发动作用
hair_flower,发间花朵装饰
hair_grab,抓着头发
hair_in_mouth,嘴里有头发
hair_intakes,进气口式发型（科幻元素）
hair_ornament,发饰
hair_over_breasts,长发覆胸
hair_over_eyes,遮眼发帘
hair_over_one_eye,单眼遮发
hair_over_shoulder,披肩长发
hair_pull,扯着头发
hair_pulled_back,后梳发型
hair_rings,发环式发髻
hair_scrunchie,弹性发圈
hair_slicked_back,大背头造型
hair_spread_out,发散状发丝
hair_stick,通用发簪
hair_strand,强调一缕一缕感的发型|发丝
hair_tie,发绳
hair_tie_in_mouth,口衔发绳
hair_tubes,束发套管
hair_tucking,挽发动作
hair_twirling,手指绕发
hair_up,高盘发造型
hairdressing,美发场景
hairlocs,脏辫
hairpin,发钗造型
hairpods,蓝牙耳机状发饰
hakama,日式袴裤
hakama_skirt,袴裙
hakurei_reimu_(cosplay),博丽灵梦cosplay
halberd,方天画戟
half_gloves,半掌手套
half_updo,半扎发造型
half-closed_eye,半睁单眼
half-closed_eyes,迷离眼神
halftone,网点效果
halftone_background,网点背景
halloween_costume,万圣节装扮
halter_dress,挂颈连衣裙
halter_top,吊带式的上身的服饰
halterneck,挂颈式设计
hamaya,破魔箭
hammer,战锤道具
hammer_and_sickle,锤镰标志
hamster,仓鼠元素
hanasakigawa_school_uniform,花咲川学园制服
hanbok,朝鲜服饰
hand_between_breasts,手放在胸前
hand_between_legs,手置腿间
hand_gesture,手势语言
hand_in_another's_hair,抚弄他人发丝
hand_in_hair,手埋在头发里
hand_in_panties,手探入内裤
hand_in_pocket,插袋动作
hand_mirror,手持镜
hand_net,捕虫网道具
hand_on_another's_cheek,捧脸杀
hand_on_another's_chest,抚胸动作
hand_on_another's_chin,托下巴动作
hand_on_another's_face,抚面动作
hand_on_another's_head,摸头杀
hand_on_another's_shoulder,扶肩
hand_on_another's_stomach,他人腹触动作
hand_on_ass,手放在屁股上
hand_on_head,手放在头上
hand_on_headwear,扶帽动作
hand_on_hilt,握剑柄姿势
hand_on_hip,手叉着腰|手搁在腰上
hand_on_own_cheek,托腮动作
hand_on_own_chest,按胸动作
hand_on_own_chin,托腮沉思姿势
hand_on_own_face,掩面动作
hand_on_own_knee,扶膝动作
hand_on_own_stomach,自抚腹部动作
hand_on_shoulder,手放在肩上
hand_over_own_mouth,掩嘴动作
hand_puppet,手偶道具
hand_to_own_mouth,手触嘴唇
hand_under_shirt,探衣动作
hand_up,举手姿势
handbag,手挽提包
handheld_game_console,掌机
handkerchief,手帕道具
hands,手|双手
hands_clasped,双手手指交叉|双手紧握
hands_in_opposite_sleeves,袖里藏手
hands_in_pockets,双手插袋
hands_on_another's_cheeks,双手捧脸
hands_on_another's_face,捧脸动作
hands_on_another's_shoulders,双手搭肩
hands_on_ass,托臀支撑动作
hands_on_feet,抱脚姿势
hands_on_headwear,双手扶帽
hands_on_hilt,双手握柄
hands_on_hips,双手叉腰|双手搁在腰上
hands_on_lap,膝上交叠双手
hands_on_own_cheeks,双手托腮
hands_on_own_chest,自抚胸口动作
hands_on_own_face,双手掩面
hands_on_own_head,抱头抓发动作
hands_on_own_knees,扶膝姿势
hands_on_own_stomach,双手抚腹
hands_on_own_thighs,自按大腿动作
hands_on_shoulders,搭肩姿势
hands_together,双手合十|自己的双手碰一起
hands_up,双手举起
handstand,倒立姿势
hanetsuki,板羽球运动
hanfu,汉服
hanging,悬挂状态
hanging_breasts,垂乳描写
hanten_(clothes),日式短外褂
haori,羽织外套
happi,传统祭典法被
happy,开心表情
happy_birthday,生日祝福
happy_halloween,万圣节祝福
happy_new_year,新年祝福
happy_tears,喜极而泣
happy_valentine,情人节祝福
harem_outfit,舞姬服饰
harem_pants,哈伦裤
harness,束缚背带
harp,竖琴道具
harpy,鹰身女妖
harvin,哈比族（《FF12》种族）
hat,帽子
hat_bow,帽饰蝴蝶结
hat_feather,帽羽装饰
hat_flower,帽上花朵
hat_ornament,帽饰
hat_over_one_eye,单眼遮帽
hat_removed,帽子被摘下|摘下帽子
hat_ribbon,帽饰缎带
hat_tip,扶帽檐动作
hat_with_ears,兽耳帽
hatchet,短斧
hatching_(texture),排线纹理
hatsune_miku_(cosplay),初音未来cosplay
hauchiwa,天狗团扇
hawaiian_shirt,夏威夷衬衫
head,头
head_back,仰头动作
head_between_breasts,埋胸描写
head_bump,头上肿包
head_down,低头姿势
head_fins,鳍状头饰
head_mounted_display,戴着头戴显示设备
head_out_of_frame,头部出框
head_rest,倚靠头部
head_scarf,围巾式包头巾
head_tilt,歪头动作
head_wings,头翼装饰
head_wreath,头戴花环
headband,发带
headdress,华丽头饰
headgear,功能性头饰
headless,无头角色
headphones,耳机
headphones_around_neck,颈挂耳机
headpiece,装饰头饰
headset,头戴耳麦
heads-up_display,HUD
headwear,头饰(偏衣物类)
headwear_removed,头饰被摘下|摘下头饰
health_bar,血条UI
heart,爱心元素
heart_ahoge,爱心状呆毛
heart_background,爱心背景
heart_censor,爱心遮挡
heart_choker,爱心颈圈
heart_cutout,爱心镂空
heart_earrings,爱心耳环
heart_hair_ornament,爱心发饰
heart_hands,比心手势
heart_hands_duo,双人比心
heart_in_eye,爱心瞳孔
heart_in_mouth,口含爱心
heart_lock_(kantai_collection),舰娘爱心锁
heart_necklace,爱心项链
heart_of_string,绳结爱心
heart_pasties,心形乳贴
heart_pillow,心形枕头
heart_print,心形印花
heart_tail,心形尾饰
heart_tattoo,心形纹身
heartbeat,心跳特效
heart-shaped_box,心形礼盒
heart-shaped_eyewear,心形镜框
heart-shaped_lock,心形挂锁
heart-shaped_pupils,心形瞳孔
heavy_breathing,剧烈喘息
heckler_&_koch,黑克勒-科赫武器
height_difference,身高差构图
helicopter,直升机
helm,全盔装备
helmet,头盔
helmet_removed,摘下头盔|被摘下的头盔
henshin,变身动作
heroic_spirit_festival_outfit,英灵节日装
heroic_spirit_traveling_outfit,英灵旅装
hetero,异性性行为
hexagon,六边形元素
hexagram,六芒星符号
hibiscus,扶桑花装饰
hidden_face,没有露脸|被挡住的脸
hiding,躲藏动作
high_collar,高领设计
high_contrast,高对比画风
high_heel_boots,高跟长靴
high_kick,高踢腿动作
high_ponytail,高马尾发型
highleg,高开衩款式
highleg_bikini,高开衩比基尼
highleg_leotard,高胯连体衣
highleg_panties,高开衩内裤
highleg_swimsuit,高开衩泳装
highlights,挑染
high-waist_skirt,高腰半身裙
hikarizaka_private_high_school_uniform,光坂高校校服
hikimayu,古典引眉妆
hill,山丘场景
hip_bones,髋骨轮廓
hip_focus,臀部曲线强调
hip_vent,侧胯镂空设计
hirschgeweih_antennas,八木天线
hishaku,柄杓
hitodama,磷火元素
hits,点击量、阅览数、关注数(贺图)
hitting,击打动作
holding_animal,动物托举姿势
holding_arrow,搭箭动作
holding_axe,持斧姿势
holding_bag,手提包袋
holding_ball,持球动作
holding_basket,提篮动作
holding_book,捧书姿势
holding_bottle,握瓶动作
holding_bouquet,手持花束
holding_bow_(weapon),持弓战斗姿势
holding_bowl,端碗动作
holding_box,搬箱姿势
holding_breath,屏息表情
holding_broom,扫帚持拿
holding_camera,手持相机
holding_can,握易拉罐
holding_candy,拿糖果
holding_card,持卡姿势
holding_cat,抱猫动作
holding_chopsticks,执筷动作
holding_cigarette,叼烟姿势
holding_clothes,拎衣物
holding_condom,持避孕套
holding_cup,端杯姿势
holding_dagger,反握匕首
holding_doll,手持人偶
holding_eyewear,拿着眼镜|正在摘眼镜
holding_fan,执扇动作
holding_flag,举旗姿势
holding_flower,拈花动作
holding_food,端食物
holding_fork,持餐叉
holding_fruit,托水果盘
holding_gift,捧礼物盒
holding_gun,持枪姿势
holding_hair,撩发动作
holding_hat,拿帽子
holding_head,捧头动作
holding_helmet,夹头盔
holding_innertube,拿着泳圈
holding_instrument,执乐器
holding_knife,持刀姿势
holding_leaf,捏树叶
holding_lollipop,含棒棒糖
holding_mask,拿面具
holding_microphone,握麦克风
holding_needle,持缝衣针
holding_own_foot,握自己脚踝
holding_paintbrush,执画笔
holding_panties,拎内裤
holding_paper,持文件
holding_pen,握钢笔
holding_pencil,执铅笔
holding_phone,手机持握状态
holding_pillow,抱枕头
holding_pipe,拿着烟斗
holding_pizza,托披萨盒
holding_plate,端餐盘
holding_poke_ball,持精灵球
holding_pokemon,抱宝可梦
holding_polearm,执长柄兵器
holding_sack,负包裹
holding_scythe,扛镰刀
holding_sheath,执剑鞘
holding_shield,持盾防御
holding_shoes,提鞋子
holding_sign,举指示牌
holding_spear,手持长矛
holding_spoon,执汤匙
holding_staff,持法杖
holding_strap,拉吊带
holding_stuffed_animal,抱着毛绒玩具
holding_stylus,持触控笔
holding_sword,持剑姿势
holding_syringe,握注射器
holding_towel,拿毛巾
holding_tray,端托盘
holding_umbrella,撑雨伞
holding_underwear,拎内衣
holding_wand,执魔杖
holding_weapon,持械状态
holding_whip,执鞭动作
holly,冬青装饰
hologram,全息影像
holographic_interface,全息操作界面
holster,枪套武装带
homu,吼姆梗
homurahara_academy_uniform,穗群原学园制服
honey,蜂蜜元素
honeycomb_(pattern),蜂巢纹样
honeycomb_background,蜂巢背景
hood_down,垂放兜帽
hood_up,戴兜帽
hooded_cape,连帽披风
hooded_cloak,连帽斗篷
hooded_coat,连帽大衣
hooded_jacket,连帽夹克
hooded_sweater,连帽毛衣
hooded_track_jacket,连帽运动外套
hoodie,连帽衫
hoop,环形物
hoop_earrings,圆环耳饰
hooves,蹄足特征
horizon,地平线构图
horizontal_pupils,横条瞳孔
horizontal_stripes,水平条纹
horn_bow,角弓武器
horn_ornament,犄角装饰
horn_ribbon,角系缎带
horned_headwear,角状头饰
horned_helmet,角盔
horns_through_headwear,透帽角
horror_(theme),恐怖主题
horse,马匹元素
horse_ears,马耳特征
horse_girl,马娘角色
horse_tail,低垂马尾辫
horseback_riding,骑乘姿势
hose,软管道具
hospital_bed,病床场景
hot,燥热状态
hot_dog,热狗食物
houndstooth,千鸟格纹
hourglass,沙漏道具
house,房屋场景
how_to,教程图示
hug_from_behind,背后环抱
huge_ahoge,巨型呆毛
huge_breasts,丰满巨乳
huge_nipples,巨乳头
huge_penis,巨根
huge_weapon,巨型武器
humanization,拟人化表现
humiliation,羞辱play
hungry,饥饿状态
husband_and_wife,夫妻
hydrangea,绣球花元素
hypnosis,催眠状态
ice,冰元素
ice_cream,冰淇淋
ice_cream_cone,甜筒冰淇淋
ice_cube,立方体冰块
ice_wings,冰晶翅膀
icing,糖霜装饰
id_card,证件
identity_censor,面部打码
idol,偶像角色
if_they_mated,跨角色后代假想
imagining,幻想场景
imminent_kiss,即将接吻
imminent_rape,即将强奸
imminent_sex,正要进行性行为
imminent_vaginal,即将阴道插入
imp,小恶魔
impaled,穿刺play
implied_futanari,隐藏扶她特征
implied_sex,遮挡性交
implied_yuri,暗示女同
impossible_bodysuit,人体彩绘式紧身衣
impossible_clothes,超现实衣料
impossible_dress,液态紧身裙
impossible_leotard,液态连体衣
impossible_shirt,超贴合衬衫
impossible_swimsuit,彩绘泳装
impregnation,授精场景
in_box,箱中少女
in_bucket,桶中play
in_container,容器囚禁
in_cup,杯中角色
in_food,在食物中
in_the_face,颜面冲击
incoming_food,投喂动作
incoming_gift,递送礼物
incoming_kiss,索吻姿势
index_finger_raised,竖食指
indian_style,跏趺坐
indoors,室内场景
infinity,无穷|无限符号
inflatable_raft,充气船
inflatable_toy,充气玩具
inflation,腹部膨胀
injury,创伤表现
ink,墨渍元素
ink_tank_(splatoon),斯普拉遁墨罐
inline_skates,直排轮滑
innertube,游泳圈
insect,昆虫
insect_wings,虫翼特征
inset,画中画构图
insignia,部队徽章
instant_loss_2koma,即堕2格漫画
instrument,乐器元素
instrument_case,乐器箱
interface_headset,神经连接装置
interlocked_fingers,十指相扣
internal_cumshot,内射剖面
interracial,跨种族性爱
interspecies,异种交合
intravenous_drip,输液吊瓶
inverted_nipples,内陷乳头
invisible_chair,空气椅子
invisible_penis,隐去肉棒
iron_cross,铁十字勋章
irrumatio,强制深喉
is_that_so,so-nanoka(是这样啊的口癖)
island,岛屿背景
italian_flag,意大利国旗
italian_text,意大利语文字
jacket,外套
jacket_around_waist,外套系腰
jacket_on_shoulders,披外套
jacket_removed,脱下夹克|脱下的夹克
jack-o'-lantern,南瓜灯
jaguar_tail,美洲豹尾
japan,日本元素
japanese_armor,日本铠甲
japanese_clothes,和风服饰
japanese_flag,日之丸旗
japari_bun,兽娘包子
japari_symbol,浮莲子LOGO
jar,广口瓶
jealous,嫉妒表情
jeans,牛仔裤
jellyfish,水母元素
jersey,运动球衣
jester_cap,铃铛帽
jet,喷气机
jet_black_king_of_knights_ver._shinjuku_1999,漆黑的骑士王ver新宿1999
jeweled_branch_of_hourai,蓬莱玉枝
jewelry,珠宝首饰
jiangshi,中国僵尸
jingle_bell,圣诞铃铛
jitome,轻蔑眼神
joints,关节透视
jojo_pose,JOJO立
juice_box,利乐包饮料
juliet_sleeves,泡泡袖
jumping,跳跃动态
jumpsuit,工装连体裤
k/da_(league_of_legends),KDA组合(英雄联盟)
kabuto,头盔|甲胄
kagami_mochi,镜饼
kaijuu,巨型怪兽
kamina_shades,卡米纳墨镜
kamiyama_high_school_uniform,神山高中校服
kanabou,鬼金棒
kaname_madoka_(cosplay),cos成鹿目圆
kanji,汉字
kanzashi,日式簪子
kappa,河童
kappougi,日式烹饪围裙
karakasa_obake,唐伞小僧
karaoke,卡拉OK
karasu_tengu,乌天狗
kariginu,狩衣
katana,日本刀
keep_out,警戒线标识
keizoku_military_uniform,溪藏学园军服
keizoku_school_uniform,溪藏学园校服
kemonomimi_mode,兽耳化形态
kerchief,三角巾
kesa,袈裟
ketchup,番茄酱
kettle,烧水壶
key,钥匙
keyboard_(computer),计算机键盘
keyboard_(instrument),电子琴
keychain,钥匙链
keyhole,钥匙孔
keystone,楔石（《宝可梦》道具）
kickboard,电动滑板
kicking,踢击动作
kigurumi,布偶装
kimono,和服
kimono_lift,和服下摆撩起
kimono_pull,和服衣襟扯开
kimono_skirt,和服袴
kindergarten_uniform,幼儿园制服
kine,捣杵
king_(chess),国王(国际象棋)
kirisame_marisa_(cosplay),cos成雾雨魔理沙
kiseru,烟管（日式长烟斗）
kiss,接吻
kita_high_school_uniform,北高制服（《凉宫春日的忧郁》）
kitchen,厨房场景
kitsune,妖狐
kiyosumi_school_uniform,清澄学园校服（《天才麻将少女》）
knee_pads,护膝
knee_up,抬膝动作
kneehighs,标准过膝袜
knees,膝盖特写
knees_on_chest,膝盖蜷到胸前
knees_to_chest,抱膝蜷缩姿势
knees_together_feet_apart,膝并足分姿势
knees_up,双膝抬起姿势
knife,匕首
knight,骑士
knight_(chess),骑士棋（国际象棋）
kogal,涉谷系辣妹
konohagakure_symbol,木叶村徽（《火影忍者》）
korean_clothes,韩服
korean_text,韩语文字
kotatsu,暖桌
kote,笼手
kotoyoro,新年贺词
kourindou_tengu_costume,香霖堂天狗装扮（东方Project）
kunai,苦无（忍者武器）
kuromorimine_military_uniform,黑森峰军服（《少女与战车》）
kuromorimine_school_uniform,黑森峰校服
kusazuri,草摺（甲胄下摆）
kyuubi,九尾妖狐
kyuudou,弓道（日本箭术）
labcoat,白大褂
labia,阴唇
lace,蕾丝
lace_bra,蕾丝文胸
lace_panties,蕾丝内裤
lace_trim,蕾丝饰边
lace-trimmed_bra,蕾丝边文胸
lace-trimmed_dress,蕾丝边连衣裙
lace-trimmed_gloves,蕾丝边手套
lace-trimmed_hairband,蕾丝边发带
lace-trimmed_legwear,蕾丝边腿饰
lace-trimmed_panties,蕾丝边内裤
lace-trimmed_skirt,蕾丝边短裙
lace-trimmed_sleeves,蕾丝边袖口
lace-up_boots,系带靴
lactation,泌乳
lactation_through_clothes,隔衣溢乳
ladder,梯子
ladle,汤勺
ladybug,七星瓢虫
laevatein,禁忌“莱瓦汀”
lake,湖泊
lamia,蛇身人（希腊神话生物）
lamp,台灯
lamppost,路灯杆
lance,骑枪
landscape,全景式风景
lanyard,挂颈绳
laptop,笔记本电脑
large_areolae,大乳晕
large_bow,大型蝴蝶结
large_breasts,丰满胸部
large_hat,宽檐帽
large_insertion,深度插入
large_penis,巨型肉棒
large_tail,蓬松尾羽/兽尾
large_wings,巨型羽翼
laser,镭射光束
latex,乳胶材质
latex_gloves,乳胶手套
latin_cross,拉丁十字架
laughing,大笑表情
laundry,洗衣场景
laurel_crown,月桂冠
layered_bikini,叠穿比基尼
layered_clothing,分层服装
layered_dress,蛋糕裙
